瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
279,备固,2020-07-23 20:00,21.4,4.9,1.4,110,99,0,,10,634,22.2
279,备固,2020-07-23 21:00,21.3,6.8,2.1,90,99,,,10,774,22
279,备固,2020-07-23 22:00,21.2,6.8,2.4,90,99,,,10,486,21.8
279,备固,2020-07-23 23:00,21,9.8,0.9,140,99,,,10,1039,21.9
279,备固,2020-07-24 0:00,21,0.8,0.9,160,99,,,5,2000,22
279,备固,2020-07-24 1:00,21.1,0,1.4,90,99,,,6,2000,22
279,备固,2020-07-24 2:00,21,0,0.6,200,99,,,7,2000,22
279,备固,2020-07-24 3:00,21.1,0.1,0.5,180,99,,,2,2000,22
279,备固,2020-07-24 4:00,20.8,0.2,0.6,250,99,,,9,2000,21.8
279,备固,2020-07-24 5:00,20.3,1.6,0.3,0,99,,,4,287,21.6
279,备固,2020-07-24 6:00,19.9,2.2,0.4,0,99,0,,4,206,21.6
279,备固,2020-07-24 7:00,20.4,1.3,1.1,90,99,0,,5,369,22
279,备固,2020-07-24 8:00,21.4,0.6,2.2,110,99,0,,7,589,23.1
279,备固,2020-07-24 9:00,21.8,0,1.7,110,99,0,,5,1734,23.4
279,备固,2020-07-24 10:00,22,0,1.3,110,99,0,,8,2000,23.7
279,备固,2020-07-24 11:00,23,0,1.7,90,98,0,,9,1961,25.3
279,备固,2020-07-24 12:00,22.4,0,2,110,98,0,,9,1200,24.7
279,备固,2020-07-24 13:00,21.5,1.3,1.8,110,99,0,,10,468,25.2
279,备固,2020-07-24 14:00,21.5,1.8,2.2,110,99,0,,10,564,25
279,备固,2020-07-24 15:00,21.5,0.7,1.5,110,99,0,,10,621,24.6
279,备固,2020-07-24 16:00,21.3,2.2,0.8,90,99,0,,10,308,24.2
279,备固,2020-07-24 17:00,21.3,3,1,110,99,0,,10,246,23.5
279,备固,2020-07-24 18:00,21.1,1,1.5,90,99,0,,10,1095,23
279,备固,2020-07-24 19:00,21,1.5,0.7,70,99,0,,10,897,22.6
279,备固,2020-07-24 20:00,20.9,4.9,0.6,110,99,0,,10,258,22.3
279,备固,2020-07-24 21:00,20.8,5.3,1.2,110,99,,,,309,22.1
279,备固,2020-07-24 22:00,20.7,1.3,1,90,99,,,10,608,21.9
279,备固,2020-07-24 23:00,20.5,0.9,0.7,90,99,,,9,1012,22
279,备固,2020-07-25 0:00,20.5,0.4,0.7,70,99,,,7,884,21.9
279,备固,2020-07-25 1:00,20.5,0.5,0,0,99,,,5,440,21.8
279,备固,2020-07-25 2:00,20.4,0.6,0.3,0,99,,,10,1615,21.8
279,备固,2020-07-25 3:00,20.5,0.2,0.2,0,99,,,10,1792,21.8
279,备固,2020-07-25 4:00,20.4,0.2,0.1,0,99,,,9,548,21.8
279,备固,2020-07-25 5:00,20.4,0.6,0.4,0,99,,,7,279,21.7
279,备固,2020-07-25 6:00,20.3,1.2,0.8,270,99,0,,7,183,21.6
279,备固,2020-07-25 7:00,20.4,1.1,0.7,270,99,0,,10,474,21.8
279,备固,2020-07-25 8:00,20.8,0.6,1,270,99,0,,6,1735,22.9
279,备固,2020-07-25 9:00,22.2,0.3,1.6,270,99,0.1,,9,2000,27.2
279,备固,2020-07-25 10:00,22.5,,0.8,320,99,0,,9,2000,26.7
279,备固,2020-07-25 11:00,21.7,0,0.9,290,99,0,,10,1624,25
279,备固,2020-07-25 12:00,21.9,0.9,0.4,0,99,0,,10,1146,26.1
279,备固,2020-07-25 13:00,21.8,2.6,0.1,0,99,0,,9,237,26.3
279,备固,2020-07-25 14:00,23.1,0.2,0.4,0,99,0,,10,1963,28.3
279,备固,2020-07-25 15:00,23.6,,0.8,160,99,0,,8,2000,28.7
279,备固,2020-07-25 16:00,24.6,,1,140,91,0.1,,9,2000,30.5
279,备固,2020-07-25 17:00,24.9,,1.3,110,92,0.7,,9,2000,30.3
279,备固,2020-07-25 18:00,24.9,,0.9,160,90,1,,6,2000,29.8
279,备固,2020-07-25 19:00,24.3,,0.5,110,97,0.2,,6,2000,26.5
279,备固,2020-07-25 20:00,22.5,,1.8,70,99,0,,5,2000,24.7
279,备固,2020-07-25 21:00,22.4,,0.1,0,99,,,7,2000,24.1
279,备固,2020-07-25 22:00,22.4,,0.3,0,99,,,10,2000,23.8
279,备固,2020-07-25 23:00,22,0.5,0.9,70,99,,,4,267,23.6
279,备固,2020-07-26 0:00,22.1,0,0.6,110,99,,,6,659,23.4
279,备固,2020-07-26 1:00,21.9,,1,90,99,,,9,725,23.2
279,备固,2020-07-26 2:00,21.6,0.1,0.6,70,99,,,7,514,23.1
279,备固,2020-07-26 3:00,21.4,0.9,0.6,70,99,,,5,357,23
279,备固,2020-07-26 4:00,21.4,1.3,1.1,70,99,,,5,443,22.9
279,备固,2020-07-26 5:00,21.8,,0.6,140,99,,,5,1697,22.8
279,备固,2020-07-26 6:00,21.6,,0.4,0,99,0,,5,856,22.9
279,备固,2020-07-26 7:00,21.5,0.1,0.8,90,99,0,,5,472,23.2
279,备固,2020-07-26 8:00,21.7,1.2,0.8,70,99,0,,5,409,23.7
279,备固,2020-07-26 9:00,22,0.3,1.6,90,99,0,,7,1277,25.6
279,备固,2020-07-26 10:00,23.3,,0.9,70,99,0,,10,1972,28.3
279,备固,2020-07-26 11:00,23.1,,0.9,140,99,0,,10,1996,26.2
279,备固,2020-07-26 12:00,24.7,,0.9,270,97,0,,10,2000,29.6
279,备固,2020-07-26 13:00,27.4,,0.8,360,85,0.7,,8,2000,36
279,备固,2020-07-26 14:00,27.6,,0.6,320,78,0.8,,8,2000,35.2
279,备固,2020-07-26 15:00,26.9,,0.5,320,85,0.1,,8,2000,31.3
279,备固,2020-07-26 16:00,26.7,,1.3,290,93,0.4,,8,2000,30.6
279,备固,2020-07-26 17:00,26.2,,0.9,290,97,0,,8,2000,28.7
279,备固,2020-07-26 18:00,25.5,,0.9,290,99,0,,10,2000,27.4
279,备固,2020-07-26 19:00,24.6,,1.1,320,99,0,,10,2000,26.2
279,备固,2020-07-26 20:00,23.9,,0.7,320,99,0,,10,1953,25.3
279,备固,2020-07-26 21:00,23.4,,0.6,270,99,,,10,2000,24.5
279,备固,2020-07-26 22:00,23,,0.8,270,99,,,10,1583,24.1
279,备固,2020-07-26 23:00,22.7,,0.1,0,99,,,10,1649,23.8
279,备固,2020-07-27 0:00,22.6,,0.3,0,99,,,9,1392,23.4
279,备固,2020-07-27 1:00,22.9,,0.5,160,99,,,10,984,23.1
279,备固,2020-07-27 2:00,21.7,,0.9,290,99,,,10,582,22.6
279,备固,2020-07-27 3:00,21.4,,0.2,0,99,,,10,491,22.4
279,备固,2020-07-27 4:00,21.5,,0.7,270,99,,,10,514,22.5
279,备固,2020-07-27 5:00,21.4,,0.4,0,99,,,10,414,22.4
279,备固,2020-07-27 6:00,21.6,,0.2,0,99,0,,10,489,22.6
279,备固,2020-07-27 7:00,22.1,,0.3,0,99,0,,10,403,23.2
279,备固,2020-07-27 8:00,22.7,,0.5,200,99,0,,10,407,24.6
279,备固,2020-07-27 9:00,23.5,,0.5,340,99,0,,10,555,26.1
279,备固,2020-07-27 10:00,24.6,,0.8,70,98,0,,9,530,27.2
279,备固,2020-07-27 11:00,24.7,0,1,90,97,0,,10,521,27.5
279,备固,2020-07-27 12:00,24.1,0.3,1.1,110,99,0,,10,412,27.5
279,备固,2020-07-27 13:00,24.6,0.1,0.9,110,99,0,,10,446,27.9
279,备固,2020-07-27 14:00,24.8,0.2,0.9,50,99,0,,10,428,27.4
279,备固,2020-07-27 15:00,25.3,0.1,1,70,99,0,,10,581,28.9
279,备固,2020-07-27 16:00,24.8,0,1,70,99,0,,10,669,27.3
279,备固,2020-07-27 17:00,23.6,0.6,0.1,0,99,0,,10,438,26.1
279,备固,2020-07-27 18:00,23.2,0.4,0.2,0,99,0,,10,509,25.4
279,备固,2020-07-27 19:00,22.8,2.7,1,90,99,0,,10,212,24.4
279,备固,2020-07-27 20:00,22.7,1.5,0.6,90,99,0,,10,363,24.1
279,备固,2020-07-27 21:00,22.2,0.5,0.8,70,99,,,10,720,23.8
279,备固,2020-07-27 22:00,22,1.4,0.1,0,99,,,9,541,23.6
279,备固,2020-07-27 23:00,22,0.4,1.1,70,99,,,10,1190,23.4
279,备固,2020-07-28 0:00,22.1,0.1,0.4,0,99,,,10,1259,23.4
279,备固,2020-07-28 1:00,21.7,1.4,0.7,70,99,,,10,1562,23.3
279,备固,2020-07-28 2:00,21.7,0.1,0.4,0,99,,,10,1356,23.2
279,备固,2020-07-28 3:00,21.6,0.4,0,0,99,,,10,947,23.2
279,备固,2020-07-28 4:00,21.5,0.2,0.3,0,99,,,10,422,23.1
279,备固,2020-07-28 5:00,21.5,0,0.2,0,99,,,10,1612,23
279,备固,2020-07-28 6:00,21.6,0.1,0,0,99,0,,10,2000,23
279,备固,2020-07-28 7:00,21.8,,0.2,0,99,0,,9,2000,23.6
279,备固,2020-07-28 8:00,22.3,,0.1,0,99,0,,9,2000,24.5
279,备固,2020-07-28 9:00,22.6,,0.4,0,99,0,,10,2000,25.1
279,备固,2020-07-28 10:00,22.9,,0.2,0,99,0,,10,2000,25.6
279,备固,2020-07-28 11:00,23.7,,0.8,90,99,0,,9,1072,26.5
279,备固,2020-07-28 12:00,24.1,,0.3,0,99,0,,10,,27.4
279,备固,2020-07-28 13:00,24.1,,1.5,70,99,0,,10,,27.2
279,备固,2020-07-28 14:00,23.7,0,1.1,70,99,0,,10,,26.3
279,备固,2020-07-28 15:00,23.6,,0.9,50,99,0,,10,1162,26.1
279,备固,2020-07-28 16:00,23.3,0.4,0.8,70,99,0,,10,927,25.3
279,备固,2020-07-28 17:00,23.4,0,0.3,0,99,0,,10,1260,25.1
279,备固,2020-07-28 18:00,23.2,2.4,0.4,0,99,0,,10,669,25
279,备固,2020-07-28 19:00,23.1,0.8,0.1,0,99,0,,10,415,24.6
279,备固,2020-07-28 20:00,22.8,4.2,0.3,0,99,0,,10,478,24.1
279,备固,2020-07-28 21:00,22.7,7.2,0.6,180,99,,,10,135,23.6
279,备固,2020-07-28 22:00,22.5,2.5,0.1,0,99,,,10,366,23.7
279,备固,2020-07-28 23:00,22.5,0,0.1,0,99,,,10,269,23.7
279,备固,2020-07-29 0:00,22.5,0.1,0,0,99,,,10,313,23.7
279,备固,2020-07-29 1:00,22.4,0.5,0.2,0,99,,,10,,23.6
279,备固,2020-07-29 2:00,22.3,1.8,0,0,99,,,10,,23.6
279,备固,2020-07-29 3:00,22.1,3.1,0,0,99,,,10,,23.4
279,备固,2020-07-29 4:00,22.2,3.8,0,0,99,,,10,,23.4
279,备固,2020-07-29 5:00,22.3,0.7,0,0,99,,,10,,23.4
279,备固,2020-07-29 6:00,22.3,0.1,0.5,290,99,0,,10,,23.5
279,备固,2020-07-29 7:00,22.5,0,0.2,0,99,0,,10,,23.7
279,备固,2020-07-29 8:00,22.6,1,0,0,99,0,,10,,24.1
279,备固,2020-07-29 9:00,22.8,3.4,0,0,99,0,,10,,24.1
279,备固,2020-07-29 10:00,22.9,2.9,0.1,0,99,0,,10,,24.1
279,备固,2020-07-29 11:00,23.1,3.3,1,90,99,0,,10,,24.7
279,备固,2020-07-29 12:00,23.4,0.8,0.5,70,99,0,,10,,25.2
279,备固,2020-07-29 13:00,23.6,0,0,0,99,0,,10,,25.6
279,备固,2020-07-29 14:00,23.8,0.1,0.8,110,99,0,,10,,25.8
279,备固,2020-07-29 15:00,24,0,0,0,99,0,,10,,26.3
279,备固,2020-07-29 16:00,24.1,0,0.6,50,99,0,,10,,26.6
279,备固,2020-07-29 17:00,24.6,,0.6,360,99,0,,10,,27.4
279,备固,2020-07-29 18:00,25.1,,0.6,110,99,0,,10,,27.3
279,备固,2020-07-29 19:00,24.7,,0.3,0,99,0,,9,,26.1
279,备固,2020-07-29 20:00,24.1,,0.6,270,99,0,,8,,25
279,备固,2020-07-29 21:00,23.9,,0.3,0,99,,,9,,24.4
279,备固,2020-07-29 22:00,23.6,,0.3,0,99,,,,,24.3
279,备固,2020-07-29 23:00,23.5,,0.2,0,99,,,,,24.4
279,备固,2020-07-30 0:00,23.3,,0.2,0,99,,,4,,24.1
279,备固,2020-07-30 1:00,23.2,,0.3,0,99,,,9,,24
279,备固,2020-07-30 2:00,23.1,,0.1,0,99,,,8,,23.9
279,备固,2020-07-30 3:00,23.2,0,0.2,0,99,,,9,,23.8
279,备固,2020-07-30 4:00,23.1,0,0.1,0,99,,,9,,23.8
279,备固,2020-07-30 5:00,23.2,,0.4,0,99,,,10,,23.9
279,备固,2020-07-30 6:00,23.3,0.1,0.1,0,99,0,,10,,23.9
279,备固,2020-07-30 7:00,23.6,0,1.3,290,99,0,,10,,24
279,备固,2020-07-30 8:00,22.5,5.4,0.2,0,99,0,,10,,23.9
279,备固,2020-07-30 9:00,22.6,1.8,0.4,0,99,0,,10,,23.9
279,备固,2020-07-30 10:00,22.4,6,0.4,0,99,0,,10,,23.4
279,备固,2020-07-30 11:00,22.6,2.2,0.9,180,99,0,,10,,23.3
279,备固,2020-07-30 12:00,21.9,3.2,1.2,290,99,0,,,,23.3
279,备固,2020-07-30 13:00,22.1,1.6,0.4,0,99,0,,10,,23.5
279,备固,2020-07-30 14:00,23.7,0.1,0.9,90,99,0.1,,10,,27.9
279,备固,2020-07-30 15:00,24.4,0,0.7,90,99,0.3,,10,,30.4
279,备固,2020-07-30 16:00,24.2,,0.5,180,98,0.2,,10,,29.6
279,备固,2020-07-30 17:00,24,,0.7,140,99,0,,10,,27.5
279,备固,2020-07-30 18:00,24.2,,0.7,140,99,0.2,,8,,26.7
279,备固,2020-07-30 19:00,23.9,,0.2,0,99,0,,8,,25.6
279,备固,2020-07-30 20:00,22.8,,0.2,0,99,0,,8,,24.1
279,备固,2020-07-30 21:00,22.3,,0.6,270,99,,,8,,23.3
279,备固,2020-07-30 22:00,22,,0.2,0,99,,,7,,22.9
279,备固,2020-07-30 23:00,21.7,,0.4,0,99,,,4,,22.4
279,备固,2020-07-31 0:00,21.3,,0.5,290,99,,,8,,22.2
279,备固,2020-07-31 1:00,21.4,,0.4,0,99,,,5,,22
279,备固,2020-07-31 2:00,21.5,,0,0,99,,,10,,22.4
279,备固,2020-07-31 3:00,21.9,,0.7,250,99,,,10,,22.6
279,备固,2020-07-31 4:00,21.8,0,0,0,99,,,8,,22.7
279,备固,2020-07-31 5:00,21.7,,0,0,99,,,9,,22.7
279,备固,2020-07-31 6:00,21.7,,0.1,0,99,0,,9,,22.8
279,备固,2020-07-31 7:00,22.4,,0,0,99,0,,9,,23.9
279,备固,2020-07-31 8:00,23.5,,0,0,99,0,,10,,25.4
279,备固,2020-07-31 9:00,24.2,,0,0,99,0,,10,,26
279,备固,2020-07-31 10:00,24.8,,0,0,99,0,,10,,26.8
279,备固,2020-07-31 11:00,25.1,,0.3,0,99,0,,10,,27.3
279,备固,2020-07-31 12:00,27.3,0,0.5,360,93,0.6,,8,,33.9
279,备固,2020-07-31 13:00,29.7,,1.6,320,78,0.9,,8,,36.7
279,备固,2020-07-31 14:00,29.7,,1.3,290,78,0.5,,9,,35.5
279,备固,2020-07-31 15:00,30.3,,0.8,270,75,0.3,,9,,36
279,备固,2020-07-31 16:00,30.5,,0.7,270,78,0.5,,8,,35.2
279,备固,2020-07-31 17:00,29.4,0,1,270,93,0.3,,8,,32.4
279,备固,2020-07-31 18:00,28.8,0,0.5,230,97,0,,9,,30.8
279,备固,2020-07-31 19:00,27.7,,0.4,0,99,0,,10,,28.7
279,备固,2020-07-31 20:00,26.8,,0.3,0,99,0,,10,,27.4
279,备固,2020-07-31 21:00,26.2,,0.9,250,99,,,9,,26.5
279,备固,2020-07-31 22:00,25.5,,1.1,270,99,,,10,,25.9
279,备固,2020-07-31 23:00,25.1,,0.4,0,99,,,10,,25.6
279,备固,2020-08-01 0:00,24.6,,0.6,290,99,,,,,25.2
279,备固,2020-08-01 1:00,24.5,,0.1,0,99,,,9,,25.1
279,备固,2020-08-01 2:00,24.2,0,0.2,0,99,,,8,,24.8
279,备固,2020-08-01 3:00,24.1,0,0.2,0,99,,,10,,24.8
279,备固,2020-08-01 4:00,24,0,0.1,0,99,,,10,,24.7
279,备固,2020-08-01 5:00,23.9,0,0.1,0,99,,,10,,24.5
279,备固,2020-08-01 6:00,23.8,0,0.2,0,99,0,,10,,24.5
279,备固,2020-08-01 7:00,24.3,,0,0,99,0,,10,,25.6
279,备固,2020-08-01 8:00,25.5,,0,0,99,0,,9,,27.5
279,备固,2020-08-01 9:00,27.1,,0.2,0,98,0.7,,8,,30.8
279,备固,2020-08-01 10:00,29.7,,0.7,50,87,0.7,,7,,34.6
279,备固,2020-08-01 11:00,29.8,,0.7,50,84,0.7,,8,,35.3
279,备固,2020-08-01 12:00,30.4,,0.9,70,81,0.4,,7,,35.5
279,备固,2020-08-01 13:00,30.6,,1.1,140,75,0.8,,7,,38.3
279,备固,2020-08-01 14:00,30.2,,0.9,180,77,0.4,,10,,35.1
279,备固,2020-08-01 15:00,30,,0.8,140,81,0,,10,,33.2
279,备固,2020-08-01 16:00,29.5,0,0.4,0,91,0,,10,,31.6
279,备固,2020-08-01 17:00,27.4,1.6,0.7,200,99,0,,10,,30
279,备固,2020-08-01 18:00,27.5,,0.5,160,99,0,,10,,29.1
279,备固,2020-08-01 19:00,26.3,0,0.4,0,98,0,,10,,27.7
279,备固,2020-08-01 20:00,25.2,0,0.3,0,99,0,,10,,26.7
279,备固,2020-08-01 21:00,25.2,,0.7,250,99,,,10,,26.1
